season,season_game,phase,new_team,config,strategy,candidate,rps
2022/23,189,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.39551724797472926
2022/23,190,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22297738835641012
2022/23,191,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.25274902979922126
2022/23,192,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.20105443274613483
2022/23,193,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.19557875966334687
2022/23,194,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2271108819722408
2022/23,195,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.160011594442828
2022/23,196,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.05951875048333816
2022/23,197,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13917789023646407
2022/23,198,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.11304537753329624
2022/23,199,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.36551286086773793
2022/23,200,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.08168925582422781
2022/23,201,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.10591909147015219
2022/23,202,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.15048572729646167
2022/23,203,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.16264660270351913
2022/23,204,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22040056962669263
2022/23,205,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.33607339586460744
2022/23,206,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.18019081399442613
2022/23,207,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.17256899269948114
2022/23,208,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.39535458905498744
2022/23,209,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12694703459673976
2022/23,210,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.03257412264199234
2022/23,211,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13917091977255058
2022/23,212,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13532108163690343
2022/23,213,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.04310654623612163
2022/23,214,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.16615218524059217
2022/23,215,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2234752030558166
2022/23,216,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.18246370997072875
2022/23,217,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.15082573437747435
2022/23,218,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.5698993338391374
2022/23,219,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.20437304508306978
2022/23,220,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13220557842713423
2022/23,221,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.30533708003882754
2022/23,222,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.29424425850058944
2022/23,223,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.4681030358647936
2022/23,224,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12081197732547538
2022/23,225,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.20188146971797946
2022/23,226,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13261029924214124
2022/23,227,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.20981114613604704
2022/23,228,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.5887130840024458
2022/23,229,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1449306275606613
2022/23,230,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.4249145874636473
2022/23,231,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.07646137964364451
2022/23,232,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2466644787005832
2022/23,233,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1329434768156479
2022/23,234,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2527367522344592
2022/23,235,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.21130655346146449
2022/23,236,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.06083759504069454
2022/23,237,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.17257386197392213
2022/23,238,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1377284690974434
2022/23,239,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.16476740807479734
2022/23,240,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.10792247217304476
2022/23,241,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.3474623678813363
2022/23,242,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.17276436749886437
2022/23,243,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.26772136759397813
2022/23,244,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1773663161560765
2022/23,245,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.27045650699470325
2022/23,246,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12075089281995094
2022/23,247,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.029979068399376
2022/23,248,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.14889765864315294
2022/23,249,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13234691166759383
2022/23,250,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2767616912135801
2022/23,251,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13809030836688643
2022/23,252,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12868844417518352
2022/23,253,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1432790641382746
2022/23,254,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22782008378421412
2022/23,255,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2571351580165591
2022/23,256,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.25471301926984774
2022/23,257,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.4296587129883529
2022/23,258,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.11660890998671918
2022/23,259,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.16148961771130527
2022/23,260,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.30895348447722804
2022/23,261,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.4468089888913568
2022/23,262,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.16106311873001364
2022/23,263,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.3762044015478323
2022/23,264,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.04070034677011541
2022/23,265,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.11981763595173957
2022/23,266,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.17356580533628715
2022/23,267,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.24941244083560538
2022/23,268,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22913881065140565
2022/23,269,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.06393278839526025
2022/23,270,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22356198431428992
2022/23,271,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.3208384658853819
2022/23,272,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.36583833706128344
2022/23,273,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.3073842626208225
2022/23,274,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22562217859548642
2022/23,275,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.10403671403279846
2022/23,276,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.24536461693427614
2022/23,277,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.053965309521433705
2022/23,278,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.14065507339407465
2022/23,279,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.19752999090910797
2022/23,280,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.07308337475933653
2022/23,281,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.07587422614169546
2022/23,282,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.25327185837087574
2022/23,283,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2530740331930438
2022/23,284,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.08623388049724852
2022/23,285,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.23040009514970855
2022/23,286,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.24516626612141085
2022/23,287,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12566715431715256
2022/23,288,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.030450323730941527
2022/23,289,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.22206577702956126
2022/23,290,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.1675944509816788
2022/23,291,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.15926413607530862
2022/23,292,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.12070033310487396
2022/23,293,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.16219144914320846
2022/23,294,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.4277688857931249
2022/23,295,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.14720365612368813
2022/23,296,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.2099682781016959
2022/23,297,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.29444414171346245
2022/23,298,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.3960541012448789
2022/23,299,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.13388331179305665
2022/23,300,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.03445021643845883
2022/23,301,matchdays_18_34,True,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.3041225489373211
2022/23,302,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.11938950415583928
2022/23,303,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.419279084045762
2022/23,304,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.32198555608341706
2022/23,305,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.17246116014938917
2022/23,306,matchdays_18_34,False,level_all10,soft_blend_h10,level_all10:soft_blend_h10,0.11044540973176431
2022/23,1,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.0740643755434207
2022/23,2,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11785425187445644
2022/23,3,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.16689240614140385
2022/23,4,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15124766034789472
2022/23,5,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2555218106533572
2022/23,6,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20363163652462557
2022/23,7,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1848577138448229
2022/23,8,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.23135791309865253
2022/23,9,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1351525482687988
2022/23,10,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24124785836386858
2022/23,11,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19974465192776986
2022/23,12,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14849459727724248
2022/23,13,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21289385465553964
2022/23,14,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13068714869851633
2022/23,15,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22969804457927218
2022/23,16,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5576787255372566
2022/23,17,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07630828084214038
2022/23,18,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13563492191865786
2022/23,19,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13425150141600306
2022/23,20,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.16828640088164262
2022/23,21,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4162841960016962
2022/23,22,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3650715151807631
2022/23,23,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2451400668250613
2022/23,24,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22754871353372008
2022/23,25,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4686602820161986
2022/23,26,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.036820219273931976
2022/23,27,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1429475305302284
2022/23,28,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.08701339162091633
2022/23,29,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3012000217793954
2022/23,30,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.166476810734734
2022/23,31,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.10900830049970854
2022/23,32,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07746212635713452
2022/23,33,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17710607335196055
2022/23,34,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.29795311804197455
2022/23,35,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19062100214808878
2022/23,36,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.30872454879233635
2022/23,37,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.16743084451369206
2022/23,38,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.31633294196620354
2022/23,39,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4891493032924906
2022/23,40,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21723073505424018
2022/23,41,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3847428927064249
2022/23,42,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24752153260964868
2022/23,43,matchdays_1_5,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2852316884164337
2022/23,44,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.25880065809870323
2022/23,45,matchdays_1_5,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20020794771346412
2022/23,46,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5233771261807659
2022/23,47,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20649940063926361
2022/23,48,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.26542651522398925
2022/23,49,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14241645137601866
2022/23,50,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3162164768926554
2022/23,51,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19592270913964363
2022/23,52,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.39052270019040475
2022/23,53,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1756511835549901
2022/23,54,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2711090798024654
2022/23,55,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1320185979638986
2022/23,56,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.5710149271777114
2022/23,57,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.42709903455299403
2022/23,58,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1510435427716981
2022/23,59,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.6957613944061869
2022/23,60,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12485868644989104
2022/23,61,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17234804832577766
2022/23,62,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.18907554580010497
2022/23,63,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14524179086754424
2022/23,64,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07143331939729343
2022/23,65,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1771836597607361
2022/23,66,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3433983771752379
2022/23,67,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.04540439124538123
2022/23,68,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21925120722239197
2022/23,69,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.35053335992679613
2022/23,70,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.27430079446694094
2022/23,71,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12818980449639547
2022/23,72,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19710112920045028
2022/23,73,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.47693273863456714
2022/23,74,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14227754858297517
2022/23,75,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.0610399984778229
2022/23,76,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12672031542340328
2022/23,77,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.3590268279442881
2022/23,78,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11983792502139408
2022/23,79,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15481362056094447
2022/23,80,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.33108083989039255
2022/23,81,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13302575744478093
2022/23,82,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19598967718367494
2022/23,83,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17139918092195197
2022/23,84,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13790480875136926
2022/23,85,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20398764612763953
2022/23,86,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.16913502850373124
2022/23,87,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.25561148510564713
2022/23,88,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09733337567529164
2022/23,89,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20963814584187196
2022/23,90,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.10273686218868361
2022/23,91,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14365652937417825
2022/23,92,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2414560941806581
2022/23,93,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.17973992209398162
2022/23,94,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2015754048123042
2022/23,95,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14011246509010708
2022/23,96,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1483326354993907
2022/23,97,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.35177610243189217
2022/23,98,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.4414601721737266
2022/23,99,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11312905325883106
2022/23,100,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.21844208457725525
2022/23,101,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24409922371952184
2022/23,102,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12189455991123802
2022/23,103,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.14957716937475118
2022/23,104,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.18784058252963065
2022/23,105,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.15100577755200723
2022/23,106,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2111218071863865
2022/23,107,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13114038456096236
2022/23,108,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13579566677162613
2022/23,109,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09312961847925963
2022/23,110,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.434590841440881
2022/23,111,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.07501228207810756
2022/23,112,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.22734792387139346
2022/23,113,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11226772272061233
2022/23,114,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.06893819791049013
2022/23,115,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.11198006748328684
2022/23,116,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24408181369206342
2022/23,117,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1739681017747894
2022/23,118,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.281188953010819
2022/23,119,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.39908374101925015
2022/23,120,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.035240811410898305
2022/23,121,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2932164890737518
2022/23,122,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.26461572608125694
2022/23,123,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13977555365960437
2022/23,124,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.09273666619212417
2022/23,125,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.48010366438511454
2022/23,126,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1956669215800292
2022/23,127,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.24253289682598828
2022/23,128,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.23189753344528213
2022/23,129,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.20428787850082217
2022/23,130,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.28075964984475965
2022/23,131,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.13528862055894364
2022/23,132,matchdays_6_17,True,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.043787515269408404
2022/23,133,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.19352321515270673
2022/23,134,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.12729453565143067
2022/23,135,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.2059834577675978
2022/23,136,matchdays_6_17,False,level_all10,soft_blend_h17,level_all10:soft_blend_h17,0.1444852505119849
